index,word,score,data_frequency,common
8038,PAVER,10,231018,0
8039,PAVES,10,257565,0
8040,PAVID,11,0,0
8041,PAVIN,10,26441,0
8042,PAVIS,10,0,0
8043,PAWAS,10,0,0
8044,PAWAW,13,0,0
8045,PAWED,11,32205,0
8046,PAWER,10,0,0
8047,PAWKS,14,0,0
8048,PAWKY,17,0,0
8049,PAWLS,10,0,0
8050,PAWNS,10,309696,0
8051,PAXES,14,0,0
8052,PAYED,11,332515,0
8053,PAYEE,10,611882,0
8054,PAYER,10,1439009,1
8055,PAYOR,10,273084,0
8056,PAYSD,11,0,0
8057,PEACE,9,47856201,1
8058,PEACH,12,3938068,1
8059,PEAGE,8,0,0
8060,PEAGS,8,0,0
8061,PEAKS,11,4011396,1
8062,PEAKY,14,15174,0
8063,PEALS,7,78085,0
8064,PEANS,7,0,0
8065,PEARE,7,0,0
8066,PEARL,7,18707334,1
8067,PEARS,7,1105539,0
8068,PEART,7,169113,0
8069,PEASE,7,551869,0
8070,PEATS,7,35728,0
8071,PEATY,10,49312,0
8072,PEAVY,13,105530,0
8073,PEAZE,16,0,0
8074,PEBAS,9,0,0
8075,PECAN,9,1118027,0
8076,PECHS,12,0,0
8077,PECKE,13,0,0
8078,PECKS,13,78669,0
8079,PECKY,16,0,0
8080,PEDAL,8,3763705,1
8081,PEDES,8,22083,0
8082,PEDIS,8,39462,0
8083,PEDRO,8,4247791,1
8084,PEECE,9,0,0
8085,PEEKS,11,229261,0
8086,PEELS,7,447468,0
8087,PEENS,7,0,0
8088,PEEOY,10,0,0
8089,PEEPE,9,0,0
8090,PEEPS,9,893768,0
8091,PEERS,7,5188853,1
8092,PEERY,10,68711,0
8093,PEEVE,10,213790,0
8094,PEGGY,12,3160922,1
8095,PEGHS,11,0,0
8096,PEINS,7,0,0
8097,PEISE,7,0,0
8098,PEIZE,16,0,0
8099,PEKAN,11,0,0
8100,PEKES,11,0,0
8101,PEKIN,11,346788,0
8102,PEKOE,11,93324,0
8103,PELAS,7,18360,0
8104,PELAU,7,0,0
8105,PELES,7,15429,0
8106,PELFS,10,0,0
8107,PELLS,7,0,0
8108,PELMA,9,0,0
8109,PELON,7,13423,0
8110,PELTA,7,0,0
8111,PELTS,7,135142,0
8112,PENAL,7,1467202,1
8113,PENCE,9,1009358,0
8114,PENDS,8,50346,0
8115,PENDU,8,0,0
8116,PENED,8,32682,0
8117,PENES,7,92434,0
8118,PENGO,8,53144,0
8119,PENIE,7,0,0
8120,PENIS,7,18478169,1
8121,PENKS,11,0,0
8122,PENNA,7,305448,0
8123,PENNE,7,400010,0
8124,PENNI,7,25022,0
8125,PENNY,10,7162062,1
8126,PENTS,7,0,0
8127,PEONS,7,50556,0
8128,PEONY,10,416831,0
8129,PEPLA,9,0,0
8130,PEPOS,9,0,0
8131,PEPPY,14,156692,0
8132,PEPSI,9,1933586,1
8133,PERAI,7,0,0
8134,PERCE,9,303918,0
8135,PERCH,12,1235177,0
8136,PERCS,9,0,0
8137,PERDU,8,91173,0
8138,PERDY,11,0,0
8139,PEREA,7,61810,0
8140,PERES,7,415387,0
8141,PERIL,7,1258951,0
8142,PERIS,7,50088,0
8143,PERKS,11,1075589,0
8144,PERKY,14,1360009,0
8145,PERMS,9,205764,0
8146,PERNS,7,0,0
8147,PEROG,8,0,0
8148,PERPS,9,32564,0
8149,PERRY,10,9785838,1
8150,PERSE,7,144844,0
8151,PERST,7,0,0
8152,PERTS,7,24257,0
8153,PERVE,10,0,0
8154,PERVO,10,0,0
8155,PERVS,10,41390,0
8156,PERVY,13,50057,0
8157,PESKY,14,619402,0
8158,PESOS,7,1676404,1
8159,PESTO,7,521625,0
8160,PESTS,7,2136804,1
8161,PESTY,10,0,0
8162,PETAL,7,895903,0
8163,PETAR,7,153561,0
8164,PETER,7,59541743,1
8165,PETIT,7,2120813,1
8166,PETRE,7,120445,0
8167,PETRI,7,1072903,0
8168,PETTI,7,28957,0
8169,PETTO,7,19758,0
8170,PETTY,10,3195594,1
8171,PEWEE,10,68670,0
8172,PEWIT,10,0,0
8173,PEYSE,10,0,0
8174,PHAGE,11,638631,0
8175,PHANG,11,184350,0
8176,PHARE,10,320138,0
8177,PHARM,12,1095064,0
8178,PHASE,10,40722940,1
8179,PHEER,10,0,0
8180,PHENE,10,0,0
8181,PHEON,10,0,0
8182,PHESE,10,0,0
8183,PHIAL,10,36526,0
8184,PHISH,13,734148,0
8185,PHIZZ,28,0,0
8186,PHLOX,17,221261,0
8187,PHOCA,12,33589,0
8188,PHOHS,13,0,0
8189,PHONE,10,256643812,1
8190,PHONO,10,1418855,1
8191,PHONS,10,17726,0
8192,PHONY,13,765758,0
8193,PHOTO,10,227125249,1
8194,PHOTS,10,87817,0
8195,PHPHT,15,0,0
8196,PHUTS,10,0,0
8197,PHYLA,13,91181,0
8198,PHYLE,13,0,0
8199,PIANI,7,45176,0
8200,PIANO,7,19419956,1
8201,PIANS,7,44201,0
8202,PIBAL,9,0,0
8203,PICAL,9,30280,0
8204,PICAS,9,37578,0
8205,PICCY,14,32328,0
8206,PICKS,13,16627992,1
8207,PICKY,16,711200,0
8208,PICOT,9,105908,0
8209,PICRA,9,0,0
8210,PICUL,9,0,0
8211,PIECE,9,44298807,1
8212,PIEND,8,0,0
8213,PIERS,7,1061175,0
8214,PIERT,7,0,0
8215,PIETA,7,74232,0
8216,PIETS,7,0,0
8217,PIETY,10,595389,0
8218,PIEZO,16,380481,0
8219,PIGGY,12,1053871,0
8220,PIGHT,11,0,0
8221,PIGMY,13,41068,0
8222,PIING,8,0,0
8223,PIKAS,11,16945,0
8224,PIKAU,11,0,0
8225,PIKED,12,0,0
8226,PIKER,11,69323,0
8227,PIKES,11,448113,0
8228,PIKEY,14,27656,0
8229,PIKIS,11,0,0
8230,PIKUL,11,0,0
8231,PILAE,7,0,0
8232,PILAF,10,148512,0
8233,PILAO,7,0,0
8234,PILAR,7,353742,0
8235,PILAU,7,16975,0
8236,PILAW,10,0,0
8237,PILCH,12,67467,0
8238,PILEA,7,0,0
8239,PILED,8,815240,0
8240,PILEI,7,0,0
8241,PILER,7,48459,0
8242,PILES,7,1694029,1
8243,PILIS,7,0,0
8244,PILLS,7,13767091,1
8245,PILOT,7,21909830,1
8246,PILOW,10,0,0
8247,PILUM,9,0,0
8248,PILUS,7,50783,0
8249,PIMAS,9,0,0
8250,PIMPS,11,464373,0
8251,PINAS,7,88603,0
8252,PINCH,12,2082769,1
8253,PINED,8,37529,0
8254,PINES,7,3062800,1
8255,PINEY,10,394672,0
8256,PINGO,8,83764,0
8257,PINGS,8,1259320,0
8258,PINKO,11,215529,0
8259,PINKS,11,372544,0
8260,PINKY,14,672775,0
8261,PINNA,7,62852,0
8262,PINNY,10,0,0
8263,PINON,7,157507,0
8264,PINOT,7,1481847,1
8265,PINTA,7,63584,0
8266,PINTO,7,1108872,0
8267,PINTS,7,596841,0
8268,PINUP,9,323824,0
8269,PIONS,7,133998,0
8270,PIONY,10,0,0
8271,PIOUS,7,707407,0
8272,PIOYE,10,0,0
8273,PIOYS,10,0,0
8274,PIPAL,9,0,0
8275,PIPAS,9,59195,0
8276,PIPED,10,560993,0
8277,PIPER,9,3346631,1
8278,PIPES,9,5966191,1
8279,PIPET,9,151087,0
8280,PIPIS,9,0,0
8281,PIPIT,9,128339,0
8282,PIPPY,14,27084,0
8283,PIPUL,9,0,0
8284,PIQUE,16,664313,0
8285,PIRAI,7,0,0
8286,PIRLS,7,17041,0
8287,PIRNS,7,0,0
8288,PIROG,8,0,0
8289,PISCO,9,71444,0
8290,PISES,7,0,0
8291,PISKY,14,0,0
8292,PISOS,7,222360,0
8293,PISSY,10,143366,0
8294,PISTE,7,332028,0
8295,PITAS,7,58335,0
8296,PITCH,12,9800556,1
8297,PITHS,10,0,0
8298,PITHY,13,194285,0
8299,PITON,7,49345,0
8300,PITOT,7,98586,0
8301,PITTA,7,114398,0
8302,PIUMS,9,0,0
8303,PIVOT,10,1734444,1
8304,PIXEL,14,8813200,1
8305,PIXES,14,0,0
8306,PIXIE,14,1037554,0
8307,PIZED,17,0,0
8308,PIZES,16,0,0
8309,PIZZA,25,14763787,1
8310,PLAAS,7,0,0
8311,PLACE,9,220970235,1
8312,PLACK,13,21481,0
8313,PLAGE,8,381780,0
8314,PLAID,8,1679093,1
8315,PLAIN,7,23747230,1
8316,PLAIT,7,103227,0
8317,PLANE,7,17799728,1
8318,PLANK,11,1265284,0
8319,PLANS,7,77295630,1
8320,PLANT,7,53247607,1
8321,PLAPS,9,0,0
8322,PLASH,10,0,0
8323,PLASM,9,55404,0
8324,PLAST,7,240505,0
8325,PLATE,7,24275560,1
8326,PLATS,7,299052,0
8327,PLATT,7,1052481,0
8328,PLATY,10,44469,0
8329,PLAYA,10,3723548,1
8330,PLAYS,10,21753930,1
8331,PLAZA,16,14274314,1
8332,PLEAD,8,1125870,0
8333,PLEAS,7,1150940,0
8334,PLEAT,7,266830,0
8335,PLEBE,9,30111,0
8336,PLEBS,9,34153,0
8337,PLENA,7,78351,0
8338,PLEON,7,40540,0
8339,PLESH,10,0,0
8340,PLEWS,10,36383,0
8341,PLICA,9,0,0
8342,PLIED,8,243191,0
8343,PLIER,7,260940,0
8344,PLIES,7,200925,0
8345,PLIMS,9,0,0
8346,PLING,8,103860,0
8347,PLINK,11,79119,0
8348,PLOAT,7,0,0
8349,PLODS,8,24353,0
8350,PLONG,8,0,0
8351,PLONK,11,114698,0
8352,PLOOK,11,0,0
8353,PLOPS,9,26429,0
8354,PLOTS,7,5466589,1
8355,PLOTZ,16,19834,0
8356,PLOUK,11,0,0
8357,PLOWS,10,206634,0
8358,PLOYE,10,0,0
8359,PLOYS,10,69545,0
8360,PLUCK,13,891481,0
8361,PLUES,7,0,0
8362,PLUFF,13,0,0
8363,PLUGS,8,4333394,1
8364,PLUMB,11,631703,0
8365,PLUME,9,1269109,0
8366,PLUMP,11,3386553,1
8367,PLUMS,9,496751,0
8368,PLUMY,12,0,0
8369,PLUNK,11,106835,0
8370,PLUOT,7,0,0
8371,PLUSH,10,4692870,1
8372,PLUTO,7,2466856,1
8373,PLYER,10,25371,0
8374,POACH,12,73747,0
8375,POAKA,11,0,0
8376,POAKE,11,0,0
8377,POBOY,12,0,0
8378,POCKS,13,0,0
8379,POCKY,16,98692,0
8380,PODAL,8,0,0
8381,PODDY,12,0,0
8382,PODEX,15,0,0
8383,PODGE,9,110852,0
8384,PODGY,12,0,0
8385,PODIA,8,22060,0
8386,POEMS,9,12662561,1
8387,POEPS,9,0,0
8388,POESY,10,62166,0
8389,POETS,7,4248574,1
8390,POGEY,11,0,0
8391,POGGE,9,58442,0
8392,POGOS,8,0,0
8393,POHED,11,0,0
8394,POILU,7,32317,0
8395,POIND,8,0,0
8396,POINT,7,175527859,1
8397,POISE,7,339263,0
8398,POKAL,11,19613,0
8399,POKED,12,530699,0
8400,POKER,11,129054826,1
8401,POKES,11,279744,0
8402,POKEY,14,270609,0
8403,POKIE,11,56807,0
8404,POLAR,7,7715471,1
8405,POLED,8,35937,0
8406,POLER,7,34859,0
8407,POLES,7,4074284,1
8408,POLEY,10,30396,0
8409,POLIO,7,1298845,0
8410,POLIS,7,303594,0
8411,POLJE,14,34901,0
8412,POLKA,11,1242601,0
8413,POLKS,11,16112,0
8414,POLLS,7,20694349,1
8415,POLLY,10,2268880,1
8416,POLOS,7,732192,0
8417,POLTS,7,0,0
8418,POLYP,12,197981,0
8419,POLYS,10,98377,0
8420,POMBE,11,347525,0
8421,POMES,9,56875,0
8422,POMMY,14,0,0
8423,POMOS,9,0,0
8424,POMPS,11,0,0
8425,PONCE,9,773276,0
8426,PONCY,12,16378,0
8427,PONDS,8,2882178,1
8428,PONES,7,15620,0
8429,PONEY,10,30601,0
8430,PONGA,8,32533,0
8431,PONGO,8,89517,0
8432,PONGS,8,0,0
8433,PONGY,11,0,0
8434,PONKS,11,0,0
8435,PONTS,7,59617,0
8436,PONTY,10,128325,0
8437,PONZU,16,20031,0
8438,POOCH,12,348386,0
8439,POODS,8,0,0
8440,POOED,8,0,0
8441,POOFS,10,26506,0
8442,POOFY,13,41542,0
8443,POOHS,10,31951,0
8444,POOJA,14,289973,0
8445,POOKA,11,49363,0
8446,POOKS,11,0,0
8447,POOLS,7,6977605,1
8448,POONS,7,168046,0
8449,POOPS,9,93165,0
8450,POOPY,12,182153,0
8451,POORI,7,0,0
8452,POORT,7,30977,0
8453,POOTS,7,0,0
8454,POOVE,10,0,0
8455,POOVY,13,0,0
8456,POPES,9,510461,0
8457,POPPA,11,231519,0
8458,POPPY,14,1805254,1
8459,POPSY,12,0,0
8460,PORAE,7,0,0
8461,PORAL,7,34824,0
8462,PORCH,12,3420626,1
8463,PORED,8,56678,0
8464,PORER,7,0,0
8465,PORES,7,777460,0
8466,PORGE,8,0,0
8467,PORGY,11,145097,0
8468,PORIN,7,57628,0
8469,PORKS,11,0,0
8470,PORKY,14,220042,0
8471,PORNO,7,36925475,1
8472,PORNS,7,301027,0
8473,PORNY,10,12941,0
8474,PORTA,7,921063,0
8475,PORTS,7,19171802,1
8476,PORTY,10,0,0
8477,POSED,8,3604888,1
8478,POSER,7,1361002,0
8479,POSES,7,3280246,1
8480,POSEY,10,499031,0
8481,POSHO,10,0,0
8482,POSIT,7,292597,0
8483,POSSE,7,1038358,0
8484,POSTS,7,216822128,1
8485,POTAE,7,0,0
8486,POTCH,12,31494,0
8487,POTED,8,0,0
8488,POTES,7,28946,0
8489,POTIN,7,0,0
8490,POTOO,7,0,0
8491,POTSY,10,0,0
8492,POTTO,7,0,0
8493,POTTS,7,985205,0
8494,POTTY,10,1390617,0
8495,POUCH,12,4023912,1
8496,POUFF,13,0,0
8497,POUFS,10,0,0
8498,POUKE,11,0,0
8499,POUKS,11,0,0
8500,POULE,7,36866,0
8501,POULP,9,0,0
8502,POULT,7,31205,0
8503,POUND,8,13620117,1
8504,POUPE,9,0,0
8505,POUPT,9,0,0
8506,POURS,7,540889,0
8507,POUTS,7,38976,0
8508,POUTY,10,69818,0
8509,POWAN,10,0,0
8510,POWER,10,226596368,1
8511,POWIN,10,0,0
8512,POWND,11,0,0
8513,POWNS,10,0,0
8514,POWNY,13,0,0
8515,POWRE,10,0,0
8516,POXED,15,0,0
8517,POXES,14,0,0
8518,POYNT,10,0,0
8519,POYOU,10,0,0
8520,POYSE,10,0,0
8521,POZZY,28,0,0
8522,PRAAM,9,0,0
8523,PRADS,8,0,0
8524,PRAHU,10,0,0
8525,PRAMS,9,238922,0
8526,PRANA,7,446960,0
8527,PRANG,8,64943,0
8528,PRANK,11,825027,0
8529,PRAOS,7,0,0
8530,PRASE,7,0,0
8531,PRATE,7,24190,0
8532,PRATS,7,54833,0
8533,PRATT,7,2503054,1
8534,PRATY,10,0,0
8535,PRAUS,7,0,0
8536,PRAWN,10,510828,0
8537,PRAYS,10,382397,0
8538,PREDY,11,0,0
8539,PREED,8,0,0
8540,PREEN,7,73524,0
8541,PREES,7,0,0
8542,PREIF,10,0,0
8543,PREMS,9,0,0
8544,PREMY,12,0,0
8545,PRENT,7,49319,0
8546,PREON,7,0,0
8547,PREOP,9,25674,0
8548,PREPS,9,698730,0
8549,PRESA,7,95089,0
8550,PRESE,7,47337,0
8551,PRESS,7,179652730,1
8552,PREST,7,84451,0
8553,PREVE,10,0,0
8554,PREXY,17,14771,0
8555,PREYS,10,84918,0
8556,PRIAL,7,0,0
8557,PRICE,9,501651226,1
8558,PRICK,13,891337,0
8559,PRICY,12,69288,0
8560,PRIDE,8,14428078,1
8561,PRIED,8,82841,0
8562,PRIEF,10,0,0
8563,PRIER,7,20417,0
8564,PRIES,7,44883,0
8565,PRIGS,8,0,0
8566,PRILL,7,24775,0
8567,PRIMA,9,3131523,1
8568,PRIME,9,38308402,1
8569,PRIMI,9,158292,0
8570,PRIMO,9,912120,0
8571,PRIMP,11,55497,0
8572,PRIMS,9,0,0
8573,PRIMY,12,0,0
8574,PRINK,11,0,0
8575,PRINT,7,178250872,1
8576,PRION,7,406900,0
8577,PRIOR,7,62949059,1
8578,PRISE,7,322565,0
8579,PRISM,9,2648058,1
8580,PRISS,7,71355,0
8581,PRIVY,13,742055,0
8582,PRIZE,16,16204739,1
8583,PROAS,7,0,0
8584,PROBE,9,9643801,1
8585,PROBS,9,543256,0
8586,PRODS,8,436798,0
8587,PROEM,9,17071,0
8588,PROFS,10,352040,0
8589,PROGS,8,421499,0
8590,PROIN,7,95109,0
8591,PROKE,11,0,0
8592,PROLE,7,68465,0
8593,PROLL,7,0,0
8594,PROMO,9,6616863,1
8595,PROMS,9,390236,0
8596,PRONE,7,3001079,1
8597,PRONG,8,1059042,0
8598,PRONK,11,68612,0
8599,PROOF,10,26305059,1
8600,PROPS,9,3032812,1
8601,PRORE,7,0,0
8602,PROSE,7,3085898,1
8603,PROSO,7,39260,0
8604,PROSS,7,19937,0
8605,PROST,7,161175,0
8606,PROSY,10,0,0
8607,PROTO,7,2240138,1
8608,PROUD,8,17167504,1
8609,PROUL,7,0,0
8610,PROVE,10,16046788,1
8611,PROWL,10,343421,0
8612,PROWS,10,0,0
8613,PROXY,17,10773043,1
8614,PROYN,10,0,0
8615,PRUDE,8,93351,0
8616,PRUNE,7,688443,0
8617,PRUNT,7,0,0
8618,PRUTA,7,0,0
8619,PRYER,10,17518,0
8620,PRYSE,10,13384,0
8621,PSALM,9,2220027,1
8622,PSEUD,8,60056,0
8623,PSHAW,13,39660,0
8624,PSION,7,1031442,0
8625,PSOAE,7,0,0
8626,PSOAI,7,0,0
8627,PSOAS,7,38903,0
8628,PSORA,7,0,0
8629,PSYCH,15,1422877,1
8630,PSYOP,12,42581,0
8631,PUBCO,11,0,0
8632,PUBES,9,229514,0
8633,PUBIC,11,923627,0
8634,PUBIS,9,65001,0
8635,PUCAN,9,0,0
8636,PUCER,9,0,0
8637,PUCES,9,43865,0
8638,PUCKA,13,51563,0
8639,PUCKS,13,197236,0
8640,PUDDY,12,43886,0
8641,PUDGE,9,109285,0
8642,PUDGY,12,89451,0
8643,PUDIC,10,0,0
8644,PUDOR,8,0,0
8645,PUDSY,11,32587,0
8646,PUDUS,8,0,0
8647,PUERS,7,0,0
8648,PUFFA,13,17494,0
8649,PUFFS,13,502996,0
8650,PUFFY,16,3488647,1
8651,PUGGY,12,23349,0
8652,PUGIL,8,0,0
8653,PUHAS,10,0,0
8654,PUJAH,17,0,0
8655,PUJAS,14,29788,0
8656,PUKAS,11,0,0
8657,PUKED,12,69085,0
8658,PUKER,11,0,0
8659,PUKES,11,33527,0
8660,PUKEY,14,0,0
8661,PUKKA,15,91215,0
8662,PUKUS,11,0,0
8663,PULAO,7,0,0
8664,PULAS,7,0,0
8665,PULED,8,0,0
8666,PULER,7,0,0
8667,PULES,7,0,0
8668,PULIK,11,0,0
8669,PULIS,7,15049,0
8670,PULKA,11,0,0
8671,PULKS,11,0,0
8672,PULLI,7,0,0
8673,PULLS,7,3846669,1
8674,PULLY,10,38127,0
8675,PULMO,9,26689,0
8676,PULPS,9,127398,0
8677,PULPY,12,41088,0
8678,PULSE,7,18893735,1
8679,PULUS,7,0,0
8680,PUMAS,9,152053,0
8681,PUMIE,9,0,0
8682,PUMPS,11,9456489,1
8683,PUNAS,7,0,0
8684,PUNCE,9,0,0
8685,PUNCH,12,6872844,1
8686,PUNGA,8,0,0
8687,PUNGS,8,0,0
8688,PUNJI,14,0,0
8689,PUNKA,11,0,0
8690,PUNKS,11,585036,0
8691,PUNKY,14,183430,0
8692,PUNNY,10,26860,0
8693,PUNTO,7,1073926,0
8694,PUNTS,7,362615,0
8695,PUNTY,10,0,0
8696,PUPAE,9,116657,0
8697,PUPAL,9,68283,0
8698,PUPAS,9,0,0
8699,PUPIL,9,4167137,1
8700,PUPPY,14,6662287,1
8701,PUPUS,9,0,0
8702,PURDA,8,0,0
8703,PURED,8,0,0
8704,PUREE,7,438733,0
8705,PURER,7,145370,0
8706,PURES,7,26458,0
8707,PURGE,8,1366135,0
8708,PURIM,9,398461,0
8709,PURIN,7,20468,0
8710,PURIS,7,0,0
8711,PURLS,7,37194,0
8712,PURPY,12,0,0
8713,PURRS,7,126070,0
8714,PURSE,7,5488891,1
8715,PURSY,10,0,0
8716,PURTY,10,76953,0
8717,PUSES,7,0,0
8718,PUSHY,13,255990,0
8719,PUSLE,7,0,0
8720,PUSSY,10,59206591,1
8721,PUTID,8,0,0
8722,PUTON,7,0,0
8723,PUTTI,7,33619,0
8724,PUTTO,7,0,0
8725,PUTTS,7,190514,0
8726,PUTTY,10,1065017,0
8727,PUZEL,16,0,0
8728,PWNED,11,107434,0
8729,PYATS,10,0,0
8730,PYETS,10,0,0
8731,PYGAL,11,0,0
8732,PYGMY,16,421975,0
8733,PYINS,10,0,0
8734,PYLON,10,285153,0
8735,PYNED,11,0,0
8736,PYNES,10,0,0
8737,PYOID,11,0,0
8738,PYOTS,10,0,0
8739,PYRAL,10,0,0
8740,PYRAN,10,22954,0
8741,PYRES,10,22032,0
8742,PYREX,17,665560,0
8743,PYRIC,12,28854,0
8744,PYROS,10,85806,0
8745,PYXED,18,0,0
8746,PYXES,17,0,0
8747,PYXIE,17,0,0
8748,PYXIS,17,43594,0
8749,PZAZZ,34,0,0
8750,QADIS,15,0,0
8751,QAIDS,15,0,0
8752,QAJAQ,30,0,0
8753,QANAT,14,0,0
8754,QAPIK,20,0,0
8755,QIBLA,16,33281,0
8756,QOPHS,19,0,0
8757,QORMA,16,0,0
8758,QUACK,20,484886,0
8759,QUADS,15,1254291,0
8760,QUAFF,20,28987,0
8761,QUAGS,15,0,0
8762,QUAIL,14,1278967,0
8763,QUAIR,14,0,0
8764,QUAIS,14,31579,0
8765,QUAKE,18,4544481,1
8766,QUAKY,21,0,0
8767,QUALE,14,109246,0
8768,QUALM,16,34744,0
8769,QUANT,14,515573,0
8770,QUARE,14,64801,0
8771,QUARK,18,2286617,1
8772,QUART,14,2002127,1
8773,QUASH,17,204823,0
8774,QUASI,14,2804115,1
8775,QUASS,14,0,0
8776,QUATE,14,70774,0
8777,QUATS,14,0,0
8778,QUAYD,18,0,0
8779,QUAYS,17,253791,0
8780,QUBIT,16,225029,0
8781,QUEAN,14,0,0
8782,QUEEN,14,32366847,1
8783,QUEER,14,2717979,1
8784,QUELL,14,292803,0
8785,QUEME,16,0,0
8786,QUENA,14,0,0
8787,QUERN,14,33075,0
8788,QUERY,17,31284313,1
8789,QUEST,14,14258533,1
8790,QUEUE,14,7398569,1
8791,QUEYN,17,0,0
8792,QUEYS,17,0,0
8793,QUICH,19,0,0
8794,QUICK,20,85584600,1
8795,QUIDS,15,43051,0
8796,QUIET,14,16746894,1
8797,QUIFF,20,0,0
8798,QUILL,14,790160,0
8799,QUILT,14,5187075,1
8800,QUIMS,16,0,0
8801,QUINA,14,31830,0
8802,QUINE,14,188997,0
8803,QUINO,14,15325,0
8804,QUINS,14,68394,0
8805,QUINT,14,309126,0
8806,QUIPO,16,0,0
8807,QUIPS,16,224626,0
8808,QUIPU,16,0,0
8809,QUIRE,14,149380,0
8810,QUIRK,18,444069,0
8811,QUIRT,14,20725,0
8812,QUIST,14,89328,0
8813,QUITE,14,58777731,1
8814,QUITS,14,968086,0
8815,QUOAD,15,0,0
8816,QUODS,15,0,0
8817,QUOIF,17,0,0
8818,QUOIN,14,68402,0
8819,QUOIT,14,32350,0
8820,QUOLL,14,23407,0
8821,QUONK,18,0,0
8822,QUOPS,16,0,0
8823,QUOTA,14,3245515,1
8824,QUOTE,14,139242226,1
8825,QUOTH,17,282770,0
8826,QURSH,17,0,0
8827,QUYTE,17,0,0
8828,RABAT,7,347104,0
8829,RABBI,9,3488700,1
8830,RABIC,9,0,0
8831,RABID,8,612676,0
8832,RABIS,7,0,0
8833,RACED,8,970447,0
8834,RACER,7,3625077,1
8835,RACES,7,9715279,1
8836,RACHE,10,61081,0
8837,RACKS,11,7436380,1
8838,RACON,7,0,0
8839,RADAR,6,14982375,1
8840,RADGE,7,0,0
8841,RADII,6,575939,0
8842,RADIO,6,113285624,1
8843,RADIX,13,520001,0
8844,RADON,6,1153935,0
8845,RAFFS,11,0,0
8846,RAFTS,8,449911,0
8847,RAGAS,6,81403,0
8848,RAGDE,7,0,0
8849,RAGED,7,322172,0
8850,RAGEE,6,0,0
8851,RAGER,6,55221,0
8852,RAGES,6,359354,0
8853,RAGGA,7,461003,0
8854,RAGGS,7,31733,0
8855,RAGGY,10,27361,0
8856,RAGIS,6,0,0
8857,RAGUS,6,22861,0
8858,RAHED,9,0,0
8859,RAHUI,8,0,0
8860,RAIAS,5,0,0
8861,RAIDS,6,1222441,0
8862,RAIKS,9,0,0
8863,RAILE,5,0,0
8864,RAILS,5,4364886,1
8865,RAINE,5,525576,0
8866,RAINS,5,2183544,1
8867,RAINY,8,2469088,1
8868,RAIRD,6,35368,0
8869,RAISE,5,21099943,1
8870,RAITA,5,40083,0
8871,RAITS,5,0,0
8872,RAJAH,15,157089,0
8873,RAJAS,12,44879,0
8874,RAJES,12,0,0
8875,RAKED,10,248939,0
8876,RAKEE,9,0,0
8877,RAKER,9,55469,0
8878,RAKES,9,396996,0
8879,RAKIA,9,0,0
8880,RAKIS,9,0,0
8881,RAKUS,9,0,0
8882,RALES,5,28903,0
8883,RALLY,8,9155530,1
8884,RALPH,10,12190683,1
8885,RAMAL,7,0,0
8886,RAMEE,7,14922,0
8887,RAMEN,7,373754,0
8888,RAMET,7,0,0
8889,RAMIE,7,101611,0
8890,RAMIN,7,117848,0
8891,RAMIS,7,101376,0
8892,RAMMY,12,0,0
8893,RAMPS,9,1651245,1
8894,RAMUS,7,84582,0
8895,RANAS,5,0,0
8896,RANCE,7,206006,0
8897,RANCH,10,10539650,1
8898,RANDS,6,254831,0
8899,RANDY,9,8110369,1
8900,RANEE,5,20233,0
8901,RANGA,6,116731,0
8902,RANGE,6,128314924,1
8903,RANGI,6,62128,0
8904,RANGS,6,0,0
8905,RANGY,9,24374,0
8906,RANID,6,0,0
8907,RANIS,5,0,0
8908,RANKE,9,29061,0
8909,RANKS,9,7222499,1
8910,RANTS,5,3561826,1
8911,RAPED,8,2040735,1
8912,RAPER,7,121418,0
8913,RAPES,7,712505,0
8914,RAPHE,10,70388,0
8915,RAPID,8,19070672,1
8916,RAPPE,9,21177,0
8917,RARED,6,0,0
8918,RAREE,5,0,0
8919,RARER,5,296244,0
8920,RARES,5,179474,0
8921,RARKS,9,0,0
8922,RASED,6,0,0
8923,RASER,5,55216,0
8924,RASES,5,0,0
8925,RASPS,7,57142,0
8926,RASPY,10,105094,0
8927,RASSE,5,0,0
8928,RASTA,5,515109,0
8929,RATAL,5,0,0
8930,RATAN,5,58685,0
8931,RATAS,5,0,0
8932,RATCH,10,0,0
8933,RATED,6,59102029,1
8934,RATEL,5,16306,0
8935,RATER,5,325717,0
8936,RATES,5,137089538,1
8937,RATHA,8,30236,0
8938,RATHE,8,49569,0
8939,RATHS,8,17877,0
8940,RATIO,5,26457942,1
8941,RATOO,5,0,0
8942,RATOS,5,14793,0
8943,RATTY,8,148678,0
8944,RATUS,5,0,0
8945,RAUNS,5,0,0
8946,RAUPO,7,0,0
8947,RAVED,9,147221,0
8948,RAVEL,8,515098,0
8949,RAVEN,8,4630541,1
8950,RAVER,8,276658,0
8951,RAVES,8,1368538,0
8952,RAVEY,11,0,0
8953,RAVIN,8,121953,0
8954,RAWER,8,18102,0
8955,RAWIN,8,0,0
8956,RAWLY,11,0,0
8957,RAWNS,8,0,0
8958,RAXED,13,0,0
8959,RAXES,12,0,0
8960,RAYAH,11,0,0
8961,RAYAS,8,0,0
8962,RAYED,9,89872,0
8963,RAYLE,8,22402,0
8964,RAYNE,8,281257,0
8965,RAYON,8,934490,0
8966,RAZED,15,195746,0
